date,combo,exposure,btc_price
2020-03-27,-0.1107850241545893,0.5,6469.79833984375
2020-03-28,-0.1829915458937198,0.6,6242.19384765625
2020-03-29,-0.1990531400966183,0.6,5922.04296875
2020-03-30,-0.1745036231884058,0.6,6429.841796875
2020-03-31,-0.1847807971014492,0.6,6438.64453125
2020-04-01,-0.1026841787439613,0.6,6606.7763671875
2020-04-02,-0.0954800724637681,0.6,6793.62451171875
2020-04-03,-0.0702777777777777,0.6,6733.38720703125
2020-04-04,-0.1321588164251207,0.5,6867.52734375
2020-04-05,-0.0478411835748792,0.5,6791.12939453125
2020-04-06,-0.0755917874396135,0.5,7271.78125
2020-04-07,-0.0786624396135265,0.5,7176.41455078125
2020-04-08,-0.0940247584541063,0.5,7334.0986328125
2020-04-09,-0.0864734299516908,0.5,7302.08935546875
2020-04-10,-0.0644414251207729,0.5,6865.4931640625
2020-04-11,-0.087506038647343,0.5,6859.0830078125
2020-04-12,-0.0726721014492753,0.5,6971.091796875
2020-04-13,-0.0873882850241545,0.5,6845.03759765625
2020-04-14,-0.0850241545893719,0.5,6842.427734375
2020-04-15,-0.0803140096618357,0.5,6642.10986328125
2020-04-16,-0.0844927536231884,0.5,7116.80419921875
2020-04-17,-0.0790821256038647,0.5,7096.1845703125
2020-04-18,-0.088647342995169,0.5,7257.6650390625
2020-04-19,-0.0727657004830917,0.5,7189.4248046875
2020-04-20,-0.0902415458937198,0.5,6881.95849609375
2020-04-21,-0.0838224637681159,0.5,6880.3232421875
2020-04-22,-0.0588949275362318,0.5,7117.20751953125
2020-04-23,-0.0566183574879226,0.5,7429.724609375
2020-04-24,-0.0577053140096618,0.5,7550.90087890625
2020-04-25,-0.0719082125603864,0.5,7569.93603515625
2020-04-26,-0.0518599033816425,0.5,7679.8671875
2020-04-27,-0.027512077294686,0.5,7795.60107421875
2020-04-28,-0.079975845410628,0.5,7807.05859375
2020-04-29,-0.0524184782608695,0.5,8801.0380859375
2020-04-30,-0.0609148550724637,0.5,8658.5537109375
2020-05-01,-0.078743961352657,0.5,8864.7666015625
2020-05-02,-0.0866425120772946,0.5,8988.5966796875
2020-05-03,-0.0341334541062802,0.5,8897.46875
2020-05-04,-0.0475543478260869,0.5,8912.654296875
2020-05-05,-0.0486231884057971,0.5,9003.0703125
2020-05-06,-0.0631763285024154,0.5,9268.76171875
2020-05-07,-0.0869202898550724,0.5,9951.5185546875
2020-05-08,-0.1160326086956521,0.5,9842.666015625
2020-05-09,-0.1319987922705314,0.5,9593.896484375
2020-05-10,-0.0652958937198067,0.5,8756.4306640625
2020-05-11,-0.0852506038647343,0.5,8601.7958984375
2020-05-12,-0.0900935990338164,0.5,8804.4775390625
2020-05-13,-0.0711080917874396,0.5,9269.9873046875
2020-05-14,-0.107183519982433,0.5,9733.7216796875
2020-05-15,-0.0677536231884058,0.5,9328.197265625
2020-05-16,-0.1385597826086956,0.6,9377.013671875
2020-05-17,-0.121183574879227,0.6,9670.7392578125
2020-05-18,-0.1054524672187715,0.6,9726.5751953125
2020-05-19,-0.1129921497584541,0.6,9729.0380859375
2020-05-20,-0.0984993961352657,0.6,9522.9814453125
2020-05-21,-0.0877143719806763,0.6,9081.76171875
2020-05-22,-0.0868236714975845,0.6,9182.5771484375
2020-05-23,-0.0573399758454106,0.5,9209.287109375
2020-05-24,-0.0808182367149758,0.5,8790.3681640625
2020-05-25,-0.079927536231884,0.5,8906.9345703125
2020-05-26,-0.0742512077294686,0.5,8835.052734375
2020-05-27,-0.0887741545893719,0.5,9181.017578125
2020-05-28,-0.1120440821256038,0.5,9525.7509765625
2020-05-29,-0.1192240338164251,0.5,9439.1240234375
2020-05-30,-0.1430599472990777,0.6,9700.4140625
2020-05-31,-0.0888979468599033,0.6,9461.05859375
2020-06-01,-0.1707441260430391,0.8,10167.2685546875
2020-06-02,-0.1001841787439613,0.8,9529.8037109375
2020-06-03,-0.1004274499654934,0.8,9656.7177734375
2020-06-04,-0.1647870004391743,0.8,9800.63671875
2020-06-05,-0.1190670289855072,0.8,9665.533203125
2020-06-06,-0.1813405797101449,0.9,9653.6796875
2020-06-07,-0.1348762077294686,0.9,9758.8525390625
2020-06-08,-0.2290851449275362,1.0,9771.4892578125
2020-06-09,-0.1760960144927536,1.0,9795.7001953125
2020-06-10,-0.1878955314009662,1.0,9870.0947265625
2020-06-11,-0.1026026570048309,1.0,9321.78125
2020-06-12,-0.1247524154589372,1.0,9480.84375
2020-06-13,-0.1096407004830918,1.0,9475.27734375
2020-06-14,-0.0997161835748792,1.0,9386.7880859375
2020-06-15,-0.1195712560386473,0.5,9450.7021484375
2020-06-16,-0.1133846618357488,0.5,9538.0244140625
2020-06-17,-0.1419444444444444,0.5,9480.2548828125
2020-06-18,-0.1083665458937198,0.5,9411.8408203125
2020-06-19,-0.1083665458937198,0.5,9288.0185546875
2020-06-20,-0.1184329710144927,0.5,9332.3408203125
2020-06-21,-0.1048097826086956,0.5,9303.6298828125
2020-06-22,-0.1310688405797101,0.5,9648.7177734375
2020-06-23,-0.1286352657004831,0.5,9629.658203125
2020-06-24,-0.1215428743961352,0.5,9313.6103515625
2020-06-25,-0.1111443236714975,0.5,9264.8134765625
2020-06-26,-0.1353472222222222,0.5,9162.91796875
2020-06-27,-0.1243659420289855,0.5,9045.390625
2020-06-28,-0.1071648550724637,0.5,9143.58203125
2020-06-29,-0.1133876811594202,0.5,9190.8544921875
2020-06-30,-0.1271407004830918,0.5,9137.9931640625
2020-07-01,-0.1846753432494279,1.0,9228.3251953125
2020-07-02,-0.1537097953216374,1.0,9123.41015625
2020-07-03,-0.1542763157894737,1.0,9087.3037109375
2020-07-04,-0.1222190439867785,1.0,9132.48828125
2020-07-05,-0.103403890160183,1.0,9073.9423828125
2020-07-06,-0.1592542270531401,1.0,9375.474609375
2020-07-07,-0.1480215484363082,1.0,9252.27734375
2020-07-08,-0.1411891367912535,1.0,9428.3330078125
2020-07-09,-0.1834088164251207,1.0,9277.9677734375
2020-07-10,-0.1837925883549453,1.0,9278.8076171875
2020-07-11,-0.1282068395626747,1.0,9240.3466796875
2020-07-12,-0.1261235062293414,1.0,9276.5
2020-07-13,-0.1505299707602339,1.0,9243.6142578125
2020-07-14,-0.1501199783879989,1.0,9243.2138671875
2020-07-15,-0.1816806509026189,1.0,9192.8369140625
2020-07-16,-0.1483473175692855,1.0,9132.2275390625
2020-07-17,-0.1468980422069667,1.0,9151.392578125
2020-07-18,-0.1219735252987541,1.0,9159.0400390625
2020-07-19,-0.0911223938469361,1.0,9185.8173828125
2020-07-20,-0.1397120518688024,1.0,9164.2314453125
2020-07-21,-0.1566271265284423,1.0,9374.8876953125
2020-07-22,-0.2038709463051568,1.0,9525.36328125
2020-07-23,-0.159688995215311,1.0,9581.072265625
2020-07-24,-0.1923561270600744,1.0,9536.892578125
2020-07-25,-0.1505947634237107,1.0,9677.11328125
2020-07-26,-0.1809825225943646,0.9,9905.1669921875
2020-07-27,-0.2142028841041998,0.9,10990.873046875
2020-07-28,-0.2352707326892109,0.9,10912.8232421875
2020-07-29,-0.2541420353419781,0.9,11100.4677734375
2020-07-30,-0.2715011961722488,0.9,11111.2138671875
2020-07-31,-0.2632165957823852,0.9,11323.466796875
2020-08-01,-0.2467088649654439,0.9,11759.5927734375
2020-08-02,-0.2340920749508007,1.0,11053.6142578125
2020-08-03,-0.3277179691653376,1.0,11246.3486328125
2020-08-04,-0.2737107921318447,1.0,11205.892578125
2020-08-05,-0.2737423577884104,1.0,11747.0224609375
2020-08-06,-0.2859942628034733,1.0,11779.7734375
2020-08-07,-0.2406755729745161,1.0,11601.47265625
2020-08-08,-0.2138343570596973,1.0,11754.0458984375
2020-08-09,-0.2819669848247621,1.0,11675.7392578125
2020-08-10,-0.249120716073173,1.0,11878.111328125
2020-08-11,-0.2458185294471877,1.0,11410.525390625
2020-08-12,-0.2559255272525325,1.0,11584.9345703125
2020-08-13,-0.2542906178489702,1.0,11784.1376953125
2020-08-14,-0.2537389291465379,1.0,11768.87109375
2020-08-15,-0.2602116704805492,1.0,11865.6982421875
2020-08-16,-0.301887077294686,1.0,11892.8037109375
2020-08-17,-0.2299747330282227,1.0,12254.40234375
2020-08-18,-0.2952938278667684,1.0,11991.2333984375
2020-08-19,-0.2887140859394864,1.0,11758.283203125
2020-08-20,-0.301926805237732,1.0,11878.3720703125
2020-08-21,-0.344379290617849,1.0,11592.4892578125
2020-08-22,-0.281209477498093,1.0,11681.8251953125
2020-08-23,-0.2191994554623273,1.0,11664.84765625
2020-08-24,-0.3275529176201373,1.0,11774.595703125
2020-08-25,-0.3285945842868039,1.0,11366.134765625
2020-08-26,-0.2339766611577252,1.0,11488.36328125
2020-08-27,-0.3260885456394609,1.0,11323.3974609375
2020-08-28,-0.2833794177472667,1.0,11542.5
2020-08-29,-0.280330695397915,1.0,11506.865234375
2020-08-30,-0.1724804538520214,0.9,11711.505859375
2020-08-31,-0.122730809591357,0.9,11680.8203125
2020-09-01,-0.1942386536994661,0.9,11970.478515625
2020-09-02,-0.145829890244936,0.9,11414.0341796875
2020-09-03,-0.1126263348588863,0.9,10245.296875
2020-09-04,-0.1577159610983982,0.9,10511.8134765625
2020-09-05,-0.1178664505466565,0.9,10169.5673828125
2020-09-06,-0.0871186117467582,1.0,10280.3515625
2020-09-07,-0.1797609966946352,1.0,10369.5634765625
2020-09-08,-0.1239980612763793,1.0,10131.5166015625
2020-09-09,-0.1195421751843377,1.0,10242.34765625
2020-09-10,-0.1555778032036613,1.0,10363.138671875
2020-09-11,-0.1351258581235698,1.0,10400.9150390625
2020-09-12,-0.1463799898296466,1.0,10442.1708984375
2020-09-13,-0.1181898360030511,0.9,10323.755859375
2020-09-14,-0.109914505466565,0.9,10680.837890625
2020-09-15,-0.1347619501652683,0.9,10796.951171875
2020-09-16,-0.1564255975082634,0.9,10974.9052734375
2020-09-17,-0.1790554284261378,0.9,10948.990234375
2020-09-18,-0.1277809560132214,0.9,10944.5859375
2020-09-19,-0.1425375031782354,0.9,11094.3466796875
2020-09-20,-0.1173507818459191,0.9,10938.271484375
2020-09-21,-0.136171497584541,0.9,10462.259765625
2020-09-22,-0.1221960017798118,0.9,10538.4599609375
2020-09-23,-0.0948401347571828,0.9,10246.1865234375
2020-09-24,-0.1141013598139202,0.9,10760.06640625
2020-09-25,-0.153324434274091,0.9,10692.716796875
2020-09-26,-0.1169264874141876,0.9,10750.7236328125
2020-09-27,-0.1217637617594711,0.9,10775.26953125
2020-09-28,-0.1282203470633104,0.9,10709.65234375
2020-09-29,-0.1755522184083397,0.9,10844.640625
2020-09-30,-0.1717335685227562,0.9,10784.4912109375
2020-10-01,-0.1326237922705314,0.7,10619.4521484375
2020-10-02,-0.0957276570048309,0.6,10575.974609375
2020-10-03,-0.1065519323671497,0.6,10549.3291015625
2020-10-04,-0.0989281400966183,0.6,10669.5830078125
2020-10-05,-0.1247886473429951,0.6,10793.33984375
2020-10-06,-0.1560386473429951,0.6,10604.40625
2020-10-07,-0.199449659639877,0.6,10668.96875
2020-10-08,-0.1467089371980676,0.6,10915.685546875
2020-10-09,-0.1383756038647343,0.7,11064.4580078125
2020-10-10,-0.2015700483091787,0.9,11296.361328125
2020-10-11,-0.1888888888888889,0.9,11384.181640625
2020-10-12,-0.2022342995169082,0.9,11555.36328125
2020-10-13,-0.1735507246376811,0.9,11425.8994140625
2020-10-14,-0.1321208365115688,0.9,11429.5068359375
2020-10-15,-0.1717542270531401,0.9,11495.349609375
2020-10-16,-0.1383859331299262,0.9,11322.123046875
2020-10-17,-0.1611564009661835,0.8,11358.1015625
2020-10-18,-0.1417048054919908,0.7,11483.359375
2020-10-19,-0.2155495169082125,0.7,11742.037109375
2020-10-20,-0.1501056763285024,0.7,11916.3349609375
2020-10-21,-0.0851650563607085,0.5,12823.689453125
2020-10-22,-0.2150966183574879,0.5,12965.8916015625
2020-10-23,-0.2016304347826087,0.5,12931.5390625
2020-10-24,-0.2472675120772947,0.5,13108.0625
2020-10-25,-0.1703502415458937,0.5,13031.173828125
2020-10-26,-0.2032065747097211,0.5,13075.248046875
2020-10-27,-0.1658593948639715,0.5,13654.21875
2020-10-28,-0.1895380434782608,0.9,13271.28515625
2020-10-29,-0.1998853186710738,0.9,13437.8828125
2020-10-30,-0.2108772459530468,1.0,13546.5224609375
2020-10-31,-0.2210597826086956,1.0,13780.9951171875
2020-11-01,-0.2012530193236715,1.0,13737.109375
2020-11-02,-0.2759510869565217,1.0,13550.4892578125
2020-11-03,-0.2188254830917874,1.0,13950.30078125
2020-11-04,-0.2096316425120773,1.0,14133.70703125
2020-11-05,-0.2238224637681159,1.0,15579.8486328125
2020-11-06,-0.2238224637681159,1.0,15565.880859375
2020-11-07,-0.1578836130180523,0.8,14833.75390625
2020-11-08,-0.1775966183574879,0.8,15479.5673828125
2020-11-09,-0.2531130816170862,0.8,15332.3154296875
2020-11-10,-0.2523733473175693,0.8,15290.90234375
2020-11-11,-0.2822161835748792,0.8,15701.33984375
2020-11-12,-0.2825634057971014,0.8,16276.34375
2020-11-13,-0.2596769323671498,0.8,16317.80859375
2020-11-14,-0.2832125603864734,1.0,16068.138671875
2020-11-15,-0.2592995169082125,1.0,15955.587890625
2020-11-16,-0.2672840389016018,1.0,16716.111328125
2020-11-17,-0.2483242753623188,1.0,17645.40625
2020-11-18,-0.2515247584541063,1.0,17804.005859375
2020-11-19,-0.2233067950673786,1.0,17817.08984375
2020-11-20,-0.2737890922959573,1.0,18621.314453125
2020-11-21,-0.1827445652173912,0.9,18642.232421875
2020-11-22,-0.2921195652173913,0.9,18370.001953125
2020-11-23,-0.2949275362318841,0.9,18364.12109375
2020-11-24,-0.2568538647342995,0.9,19107.46484375
2020-11-25,-0.3010869565217391,0.9,18732.12109375
2020-11-26,-0.2996376811594203,0.9,17150.623046875
2020-11-27,-0.2790760869565218,0.9,17108.40234375
2020-11-28,-0.2548587274345283,1.0,17717.4140625
2020-11-29,-0.2285175120772946,1.0,18177.484375
2020-11-30,-0.2993659420289855,1.0,19625.8359375
2020-12-01,-0.2727204106280194,1.0,18802.998046875
2020-12-02,-0.2340277777777778,1.0,19201.091796875
2020-12-03,-0.243877305986383,1.0,19445.3984375
2020-12-04,-0.2882548309178743,1.0,18699.765625
2020-12-05,-0.240006038647343,1.0,19154.23046875
2020-12-06,-0.2807518115942029,1.0,19345.12109375
2020-12-07,-0.222951009266322,1.0,19191.630859375
2020-12-08,-0.2628472222222222,1.0,18321.14453125
2020-12-09,-0.2929196859903382,1.0,18553.916015625
2020-12-10,-0.2437390527445828,1.0,18264.9921875
2020-12-11,-0.2155536662711529,1.0,18058.904296875
2020-12-12,-0.221844806763285,1.0,18803.65625
2020-12-13,-0.2254679951690821,1.0,19142.3828125
2020-12-14,-0.2772493961352657,1.0,19246.64453125
2020-12-15,-0.2650856711020708,1.0,19417.076171875
2020-12-16,-0.2548954537107664,1.0,21310.59765625
2020-12-17,-0.2743055555555556,1.0,22805.162109375
2020-12-18,-0.2764039855072464,1.0,23137.9609375
2020-12-19,-0.2008907004830918,0.9,23869.83203125
2020-12-20,-0.2960144927536232,0.9,23477.294921875
2020-12-21,-0.2529127644998163,0.9,22803.08203125
2020-12-22,-0.2961343828573042,0.9,23783.029296875
2020-12-23,-0.2903372814080289,0.9,23241.345703125
2020-12-24,-0.2831521739130435,0.9,23735.94921875
2020-12-25,-0.2322161835748792,0.9,24664.791015625
2020-12-26,-0.2129528985507246,1.0,26437.037109375
2020-12-27,-0.238677536231884,1.0,26272.294921875
2020-12-28,-0.2967391304347826,1.0,27084.80859375
2020-12-29,-0.3190519323671498,1.0,27362.4375
2020-12-30,-0.3251207729468599,1.0,28840.953125
2020-12-31,-0.317113208746504,1.0,29001.720703125
2021-01-01,-0.41637077294686,1.0,29374.15234375
2021-01-02,-0.3513949275362319,1.0,32127.267578125
2021-01-03,-0.4216304347826087,1.0,32782.0234375
2021-01-04,-0.3279408212560387,1.0,31971.9140625
2021-01-05,-0.3478200483091788,1.0,33992.4296875
2021-01-06,-0.4423128019323672,1.0,36824.36328125
2021-01-07,-0.4548490338164252,1.0,39371.04296875
2021-01-08,-0.3381219806763285,1.0,40797.609375
2021-01-09,-0.4239673913043478,1.0,40254.546875
2021-01-10,-0.413725845410628,1.0,38356.44140625
2021-01-11,-0.3516908212560387,1.0,35566.65625
2021-01-12,-0.4309239130434783,1.0,33922.9609375
2021-01-13,-0.4135326086956521,1.0,37316.359375
2021-01-14,-0.352493961352657,1.0,39187.328125
2021-01-15,-0.4155132850241546,1.0,36825.3671875
2021-01-16,-0.4186050724637681,1.0,36178.140625
2021-01-17,-0.4291606280193237,1.0,35791.27734375
2021-01-18,-0.4286050724637681,1.0,36630.07421875
2021-01-19,-0.3515760869565218,1.0,36069.8046875
2021-01-20,-0.322530193236715,1.0,35547.75
2021-01-21,-0.4078502415458937,1.0,30825.69921875
2021-01-22,-0.2889130434782608,1.0,33005.76171875
2021-01-23,-0.3824456521739131,1.0,32067.642578125
2021-01-24,-0.2992270531400966,1.0,32289.37890625
2021-01-25,-0.4035628019323671,1.0,32366.392578125
2021-01-26,-0.3866425120772947,1.0,32569.849609375
2021-01-27,-0.4045108695652173,1.0,30432.546875
2021-01-28,-0.3752898550724637,1.0,33466.09765625
2021-01-29,-0.3093176328502415,1.0,34316.38671875
2021-01-30,-0.3755072463768116,1.0,34269.5234375
2021-01-31,-0.3652355072463768,1.0,33114.359375
2021-02-01,-0.3067934782608696,1.0,33537.17578125
2021-02-02,-0.4050181159420289,1.0,35510.2890625
2021-02-03,-0.4173369565217391,1.0,37472.08984375
2021-02-04,-0.4247041062801932,1.0,36926.06640625
2021-02-05,-0.4134963768115942,1.0,38144.30859375
2021-02-06,-0.3739673913043478,1.0,39266.01171875
2021-02-07,-0.4471135265700483,1.0,38903.44140625
2021-02-08,-0.4746799516908213,1.0,46196.46484375
2021-02-09,-0.3904227053140097,1.0,46481.10546875
2021-02-10,-0.4831340579710145,1.0,44918.18359375
2021-02-11,-0.4643599033816425,1.0,47909.33203125
2021-02-12,-0.4768840579710146,1.0,47504.8515625
2021-02-13,-0.4562137681159421,1.0,47105.515625
2021-02-14,-0.3754045893719807,1.0,48717.2890625
2021-02-15,-0.396153381642512,1.0,47945.05859375
2021-02-16,-0.3971256038647343,1.0,49199.87109375
2021-02-17,-0.3964975845410627,1.0,52149.0078125
2021-02-18,-0.4007487922705314,1.0,51679.796875
2021-02-19,-0.4047886473429952,1.0,55888.1328125
2021-02-20,-0.4824214975845411,1.0,56099.51953125
2021-02-21,-0.4002536231884058,1.0,57539.9453125
2021-02-22,-0.474945652173913,1.0,54207.3203125
2021-02-23,-0.4545350241545893,1.0,48824.42578125
2021-02-24,-0.4520954106280193,1.0,49705.33203125
2021-02-25,-0.4414009661835749,1.0,47093.8515625
2021-02-26,-0.4413828502415458,1.0,46339.76171875
2021-02-27,-0.4247403381642512,1.0,46188.453125
2021-02-28,-0.4161835748792271,1.0,45137.76953125
2021-03-01,-0.4469323671497585,1.0,49631.2421875
2021-03-02,-0.4570531400966183,1.0,48378.98828125
2021-03-03,-0.4454649758454106,1.0,50538.2421875
2021-03-04,-0.4327173913043478,1.0,48561.16796875
2021-03-05,-0.3564915458937198,1.0,48927.3046875
2021-03-06,-0.3564915458937198,1.0,48912.3828125
2021-03-07,-0.4685809178743961,1.0,51206.69140625
2021-03-08,-0.4420350241545893,1.0,52246.5234375
2021-03-09,-0.4347946859903381,1.0,54824.1171875
2021-03-10,-0.4428562801932367,1.0,56008.55078125
2021-03-11,-0.4551751207729469,1.0,57805.12109375
2021-03-12,-0.4479287439613526,1.0,57332.08984375
2021-03-13,-0.4758333333333334,1.0,61243.0859375
2021-03-14,-0.4393115942028986,1.0,59302.31640625
2021-03-15,-0.3548913043478261,1.0,55907.19921875
2021-03-16,-0.4274214975845411,1.0,56804.90234375
2021-03-17,-0.3583272946859903,1.0,58870.89453125
2021-03-18,-0.4338707729468599,1.0,57858.921875
2021-03-19,-0.3616304347826087,1.0,58346.65234375
2021-03-20,-0.4242089371980677,1.0,58313.64453125
2021-03-21,-0.3657608695652174,1.0,57523.421875
2021-03-22,-0.3646557971014493,1.0,54529.14453125
2021-03-23,-0.4566968599033816,1.0,54738.9453125
2021-03-24,-0.4565700483091787,1.0,52774.265625
2021-03-25,-0.3817391304347826,1.0,51704.16015625
2021-03-26,-0.4028623188405797,1.0,55137.3125
2021-03-27,-0.4833091787439613,1.0,55973.51171875
2021-03-28,-0.4857487922705314,1.0,55950.74609375
2021-03-29,-0.4544806763285025,1.0,57750.19921875
2021-03-30,-0.4565036231884058,1.0,58917.69140625
2021-03-31,-0.4526449275362318,1.0,58918.83203125
2021-04-01,-0.4898029205094422,1.0,59095.80859375
2021-04-02,-0.4836791831357048,1.0,59384.3125
2021-04-03,-0.4145476504172156,1.0,57603.890625
2021-04-04,-0.4739569609134826,1.0,58758.5546875
2021-04-05,-0.403550450153711,1.0,59057.87890625
2021-04-06,-0.4052385265700483,1.0,58192.359375
2021-04-07,-0.4055637900746596,1.0,56048.9375
2021-04-08,-0.4752525252525252,1.0,58323.953125
2021-04-09,-0.4599747474747475,1.0,58245.00390625
2021-04-10,-0.474905303030303,1.0,59793.234375
2021-04-11,-0.4739542160737812,1.0,60204.96484375
2021-04-12,-0.4721508563899868,1.0,59893.453125
2021-04-13,-0.4811786341677646,1.0,63503.45703125
2021-04-14,-0.4093351998243302,1.0,63109.6953125
2021-04-15,-0.4815574220465524,1.0,63314.01171875
2021-04-16,-0.4770435331576635,1.0,61572.7890625
2021-04-17,-0.4766647452788756,1.0,60683.8203125
2021-04-18,-0.466923309178744,1.0,56216.18359375
2021-04-19,-0.463507160110421,1.0,55724.265625
2021-04-20,-0.4728933355292051,1.0,56473.03125
2021-04-21,-0.4555210489993099,1.0,53906.08984375
2021-04-22,-0.4508022774327122,1.0,51762.2734375
2021-04-23,-0.3769296223100571,1.0,51093.65234375
2021-04-24,-0.4384099143610013,1.0,50050.8671875
2021-04-25,-0.3945075757575758,1.0,49004.25390625
2021-04-26,-0.4216416886253842,1.0,54021.75390625
2021-04-27,-0.4166858805445761,1.0,55033.1171875
2021-04-28,-0.4120457290294246,1.0,54824.703125
2021-04-29,-0.4139451581027668,1.0,53555.109375
2021-04-30,-0.423242054936719,1.0,57750.17578125
2021-05-01,-0.3840059438256078,1.0,57828.05078125
2021-05-02,-0.3778065985946421,1.0,56631.078125
2021-05-03,-0.3407416556873079,0.9,57200.29296875
2021-05-04,-0.3014259442248573,0.9,53333.5390625
2021-05-05,-0.3996747364953886,0.9,57424.0078125
2021-05-06,-0.3939448836187966,0.9,56396.515625
2021-05-07,-0.3976353205972771,0.9,57356.40234375
2021-05-08,-0.336360891523935,0.9,58803.77734375
2021-05-09,-0.3928442028985507,0.9,58232.31640625
2021-05-10,-0.2969971453667105,0.9,55859.796875
2021-05-11,-0.3042888120333772,0.9,56704.57421875
2021-05-12,-0.3574069499341238,1.0,49150.53515625
2021-05-13,-0.3088054457619675,1.0,49716.19140625
2021-05-14,-0.3233283926218709,1.0,49880.53515625
2021-05-15,-0.3740255819060167,1.0,46760.1875
2021-05-16,-0.3628595740008783,1.0,46456.05859375
2021-05-17,-0.2660257465963987,1.0,43537.51171875
2021-05-18,-0.2712972112428634,1.0,42909.40234375
2021-05-19,-0.1993288866930171,0.8,37002.44140625
2021-05-20,-0.1467405028546333,0.6,40782.73828125
2021-05-21,-0.2045523166447079,0.6,37304.69140625
2021-05-22,-0.1989212779973649,0.6,37536.6328125
2021-05-23,-0.1501825318401405,0.6,34770.58203125
2021-05-24,-0.1857199714536671,0.6,38705.98046875
2021-05-25,-0.1859999451032059,0.6,38402.22265625
2021-05-26,-0.2014986824769433,0.6,39294.19921875
2021-05-27,-0.2047815107597716,0.8,38436.96875
2021-05-28,-0.1845904699165569,0.8,35697.60546875
2021-05-29,-0.1845904699165569,0.8,34616.06640625
2021-05-30,-0.1902969916556872,0.8,35678.12890625
2021-05-31,-0.1697518664909969,0.8,37332.85546875
2021-06-01,-0.1315354633289416,0.8,36684.92578125
2021-06-02,-0.2375507795344752,0.8,37575.1796875
2021-06-03,-0.1167023495827843,0.6,39208.765625
2021-06-04,-0.2496884606938954,0.6,36894.40625
2021-06-05,-0.2515824000878349,0.6,35551.95703125
2021-06-06,-0.2528642402283707,0.6,35862.37890625
2021-06-07,-0.1822120663153272,0.6,33560.70703125
2021-06-08,-0.1400774044795784,0.6,33472.6328125
2021-06-09,-0.178748078612209,0.6,37345.12109375
2021-06-10,-0.1731870333772507,0.7,36702.59765625
2021-06-11,-0.1714056324110671,0.7,37334.3984375
2021-06-12,-0.1818072024593763,0.7,35552.515625
2021-06-13,-0.1801067742643829,0.7,39097.859375
2021-06-14,-0.1380860232762406,0.7,40218.4765625
2021-06-15,-0.1771327404479578,0.7,40406.26953125
2021-06-16,-0.1706933465085639,0.7,38347.0625
2021-06-17,-0.1674736495388669,0.7,38053.50390625
2021-06-18,-0.1814833113746157,0.7,35787.24609375
2021-06-19,-0.1803469477382521,0.7,35615.87109375
2021-06-20,-0.1740969477382521,0.7,35698.296875
2021-06-21,-0.1248586407553798,0.6,31676.693359375
2021-06-22,-0.1511596947738252,0.6,32505.66015625
2021-06-23,-0.1628980017566974,0.6,33723.02734375
2021-06-24,-0.1177591128678085,0.6,34662.4375
2021-06-25,-0.1249341238471673,0.6,31637.779296875
2021-06-26,-0.1100186649099692,0.5,32186.27734375
2021-06-27,-0.1637694883618796,0.5,34649.64453125
2021-06-28,-0.1369180939833113,0.5,34434.3359375
2021-06-29,-0.147334760649978,0.5,35867.77734375
2021-06-30,-0.1387296881862099,0.5,35040.8359375
2021-07-01,-0.0790724637681159,0.5,33572.1171875
2021-07-02,-0.0725652173913043,0.5,33897.046875
2021-07-03,-0.0582608695652174,0.5,34668.546875
2021-07-04,-0.055927536231884,0.5,35287.78125
2021-07-05,-0.0565942028985507,0.5,33746.00390625
2021-07-06,-0.0488840579710145,0.5,34235.1953125
2021-07-07,-0.0458260869565217,0.5,33855.328125
2021-07-08,-0.0338695652173913,0.5,32877.37109375
2021-07-09,-0.0358550724637681,0.5,33798.01171875
2021-07-10,-0.0147826086956521,0.5,33520.51953125
2021-07-11,-0.0215652173913043,0.5,34240.1875
2021-07-12,-0.0235652173913043,0.5,33155.84765625
2021-07-13,-0.0395652173913043,0.5,32702.025390625
2021-07-14,-0.027695652173913,0.5,32822.34765625
2021-07-15,-0.0162463768115942,0.5,31780.73046875
2021-07-16,-0.0152028985507246,0.5,31421.5390625
2021-07-17,-0.0097681159420289,0.5,31533.068359375
2021-07-18,-0.0042898550724637,0.5,31796.810546875
2021-07-19,-0.0243043478260869,0.5,30817.83203125
2021-07-20,-0.0087246376811594,0.5,29807.34765625
2021-07-21,-0.0008115942028985,0.5,32110.693359375
2021-07-22,0.0017246376811594,0.5,32313.10546875
2021-07-23,0.0049420289855072,0.5,33581.55078125
2021-07-24,-0.0049420289855072,0.5,34292.4453125
2021-07-25,-0.0211884057971014,0.5,35350.1875
2021-07-26,-0.0382898550724637,0.5,37337.53515625
2021-07-27,-0.0396231884057971,0.5,39406.94140625
2021-07-28,-0.0367246376811594,0.5,39995.90625
2021-07-29,-0.0388985507246376,0.5,40008.421875
2021-07-30,-0.0487101449275362,0.5,42235.546875
2021-07-31,-0.012463768115942,0.5,41626.1953125
2021-08-01,-0.0315507246376811,0.5,39974.89453125
2021-08-02,-0.0579130434782608,0.5,39201.9453125
2021-08-03,-0.0644782608695652,0.5,38152.98046875
2021-08-04,-0.0447246376811594,0.5,39747.50390625
2021-08-05,-0.0367246376811594,0.5,40869.5546875
2021-08-06,-0.0409130434782608,0.5,42816.5
2021-08-07,-0.0639855072463768,0.5,44555.80078125
